567,-7930,630,15971,1095,-3230,-1446,3115,5798
131,-7776,773,16221,833,-3128,-1509,3128,5750
100,-7554,1033,16431,593,-2940,-1585,3114,5721
452,-7522,1098,16458,639,-2357,-1659,3124,5691
656,-7758,1119,16009,803,-1760,-1725,3125,5664
521,-8254,780,15409,1223,-1198,-1790,3110,5621
113,-8708,449,15193,1553,-963,-1870,3119,5591
-327,-9010,196,15420,1399,-778,-1940,3111,5552
-573,-9117,74,15749,1097,-401,-2026,3122,5524
-510,-9315,47,16309,1030,-107,-2098,3142,5440
-183,-9590,36,17039,1197,272,-2166,3138,5410
117,-9871,26,17342,1439,740,-2251,3143,5351
450,-10281,-169,17342,1487,1170,-2343,3150,5298
719,-10587,-318,17088,1355,1394,-2418,3149,5233
853,-10813,-408,16911,1305,1701,-2501,3146,5182
957,-11030,-535,16713,1158,1956,-2579,3159,5109
863,-11404,-629,16775,980,2026,-2674,3161,5043
162,-11853,-707,16975,964,2212,-2781,3171,4968
-771,-12047,-637,17029,1367,2346,-2831,3182,4880
-872,-11933,-483,17356,1315,2925,-2923,3197,4805
-492,-11694,-327,17558,1199,3213,-2996,3213,4715
-344,-11461,-125,17412,969,3369,-3072,3219,4637
-249,-11456,46,17283,733,3576,-3109,3230,4554
422,-11348,205,17013,477,3838,-3228,3202,4461
1253,-11434,560,17020,279,4557,-3292,3190,4382
2211,-11429,426,16990,726,4778,-3360,3217,4290
2398,-11796,60,16566,795,4954,-3413,3212,4217
1248,-12147,-316,16153,780,4781,-3505,3201,4125
76,-12087,-691,15767,1046,4614,-3572,3209,4055
-500,-11701,-611,15743,1226,4842,-3634,3206,3934
-551,-11411,-509,15748,1125,5211,-3692,3208,3844
-2,-11339,-401,16154,694,6045,-3752,3243,3737
873,-11490,-230,16533,-11,6811,-3789,3258,3737
1641,-11809,-344,16236,257,7638,-3789,3258,3666
2045,-12203,-693,15528,314,8010,-3850,3252,3565
2050,-12585,-1078,15021,227,8091,-3902,3251,3458
1829,-13066,-1399,14731,309,8042,-3960,3273,3354
1715,-13535,-1625,14317,307,8050,-4009,3268,3256
2029,-13862,-1604,14085,400,8287,-4067,3272,3139
2506,-13932,-1549,14112,322,8609,-4106,3306,3024
2692,-13892,-1425,14023,108,9030,-4143,3325,2915
2394,-13821,-1355,13969,128,9334,-4198,3343,2806
1830,-13759,-1386,13801,125,9498,-4235,3336,2682
1499,-13698,-1385,13444,262,10022,-4267,3355,2542
1690,-13591,-1325,13069,121,10594,-4324,3397,2423
2067,-13734,-1195,12931,-474,11170,-4350,3411,2305
2497,-13947,-1044,12820,-750,11841,-4399,3406,2179
2875,-14053,-902,12703,-620,12204,-4422,3407,2052
3082,-14241,-734,12602,-485,12454,-4463,3431,1922
2996,-14336,-547,12395,-514,12654,-4471,3434,1802
2438,-14447,-407,11984,-839,12631,-4494,3445,1670
1572,-14630,-51,11421,-916,12776,-4518,3418,1536
1157,-14631,545,10839,-950,12798,-4532,3457,1373
1170,-14597,908,10314,-896,12857,-4575,3459,1228
1197,-14694,1287,9823,-556,12936,-4591,3442,1083
1225,-14845,1518,9648,-239,13337,-4582,3412,936
1140,-14970,1688,9520,-10,13989,-4621,3418,772
1279,-15032,1862,9614,213,14478,-4615,3397,599
1599,-14790,1943,9832,159,14929,-4628,3387,452
1821,-14549,1987,9845,-130,15076,-4622,3362,283
1896,-14299,1979,9296,-211,15283,-4613,3361,132
1672,-14038,2020,8576,-434,15356,-4607,3348,-31
1374,-14026,2131,8096,-394,15489,-4594,3339,-178
1075,-14014,2184,7848,-191,15670,-4573,3321,-344
980,-13920,2095,7808,-162,15871,-4545,3285,-490
815,-13635,1905,7702,114,16426,-4518,3283,-659
661,-13458,1705,7342,244,16780,-4479,3284,-798
600,-13199,1449,6860,234,17164,-4448,3248,-964
573,-13083,1305,6304,183,17303,-4383,3245,-964
473,-12893,1233,6146,132,17535,-4383,3245,-1100
45,-12566,1310,5992,-14,17494,-4353,3239,-1267
-313,-12327,1402,5579,-55,17591,-4273,3223,-1391
-406,-12099,1358,5103,-62,17514,-4246,3183,-1555
-273,-12133,1306,4471,-120,17295,-4174,3191,-1689
-204,-12134,1242,4142,-302,17468,-4109,3163,-1803
-179,-12245,1248,3929,-354,17418,-4035,3170,-1936
-73,-12130,1240,3835,-361,17518,-3971,3138,-2092
-62,-11645,1332,3783,3,17925,-3894,3150,-2206
-48,-11270,1201,3960,106,18012,-3816,3130,-2350
216,-10991,941,3456,82,18663,-3724,3119,-2465
552,-10722,568,2669,123,18971,-3666,3107,-2590
611,-10309,183,2447,-21,19156,-3561,3096,-2681
540,-9656,57,2403,-250,19222,-3484,3110,-2788
530,-9183,14,2273,-508,19284,-3377,3122,-2881
522,-8388,-17,1979,-489,19260,-3317,3110,-2988
495,-7430,-6,1616,-513,19071,-3236,3118,-3034
247,-6474,24,1054,-573,18955,-3183,3121,-3125
-254,-5658,8,720,-402,18849,-3101,3125,-3181
-662,-5051,-141,598,-14,19111,-3067,3103,-3243
-612,-4356,-422,803,181,19486,-2998,3104,-3270
-462,-3637,-739,940,59,19493,-2960,3086,-3325
-326,-2800,-874,941,-89,19679,-2913,3107,-3369
-112,-1793,-933,887,-232,19819,-2890,3096,-3377
234,-1148,-849,736,-400,19653,-2847,3107,-3400
637,-308,-723,753,-413,19521,-2848,3118,-3414
830,417,-632,607,-370,19338,-2832,3124,-3423
966,1182,-565,880,-266,19220,-2826,3139,-3402
846,2042,-616,1183,-155,19420,-2834,3134,-3388
570,2931,-713,1147,-60,19625,-2841,3153,-3360
612,3694,-937,984,74,19588,-2870,3169,-3333
909,4156,-1142,902,8,19404,-2908,3169,-3305
1202,4327,-1381,750,-178,18984,-2922,3193,-3276
1122,4424,-1419,625,-593,18543,-2946,3210,-3208
1121,4646,-1329,648,-883,17888,-2982,3244,-3196
1417,4867,-1064,502,-1203,17726,-3005,3265,-3196
1547,5048,-783,648,-1329,17922,-3005,3265,-3139
1756,5033,-611,803,-1254,18120,-3041,3264,-3092
2079,5141,-487,830,-1291,18088,-3079,3296,-3036
2093,5349,-433,1123,-943,18110,-3109,3317,-2995
2014,5587,-407,1513,-758,18371,-3143,3327,-2937
1935,5970,-378,1658,-578,18228,-3160,3359,-2881
1971,6452,-250,2170,-905,18643,-3211,3353,-2800
1958,6928,-96,2182,-1238,18659,-3261,3367,-2763
1985,7203,12,2184,-1331,18466,-3295,3406,-2676
1944,7702,87,2278,-1279,18336,-3351,3394,-2628
1830,7859,43,2304,-1359,18096,-3387,3420,-2532
1624,8063,92,2756,-1585,17751,-3470,3429,-2453
1704,8245,168,2327,-1212,17700,-3499,3427,-2376
2039,8306,238,2328,-1048,17777,-3555,3438,-2283
2562,8401,375,2797,-1531,18123,-3588,3456,-2199
3020,8746,660,3253,-1924,17896,-3633,3462,-2108
3135,9527,972,3333,-1578,17787,-3707,3472,-1999
2945,10623,1271,4073,-1668,17587,-3750,3478,-1910
2556,11411,1463,4405,-1133,16878,-3815,3476,-1801
2367,12141,1518,4334,-916,17199,-3877,3502,-1693
2214,12468,1489,4232,-754,17060,-3959,3467,-1544
1794,12586,1128,4756,-382,16658,-4000,3483,-1435
1289,12685,834,5300,-356,16668,-4060,3458,-1299
931,12748,589,5748,-387,16607,-4106,3441,-1150
592,12837,411,6527,-765,16154,-4137,3460,-1056
150,13083,374,6659,-909,16130,-4184,3441,-914
-419,13453,326,6298,-1074,15474,-4233,3432,-796
-1202,13703,155,6244,-768,15476,-4279,3440,-671
-1720,13632,-80,6883,-950,14964,-4323,3430,-566
-2197,13438,-381,6999,-987,15273,-4348,3419,-429
-2500,13075,-811,7835,-1087,15342,-4366,3415,-340
-2429,12731,-1318,8171,-1240,15898,-4401,3428,-214
-2287,12537,-1729,7774,-1043,16348,-4416,3432,-124
-2920,12418,-2192,8721,-1334,15928,-4420,3441,1
-3291,12304,-2378,9375,-1039,16044,-4418,3443,73
-2793,11957,-2478,10000,-1218,16511,-4424,3443,73
-1158,11504,-2356,9938,-1401,16199,-4424,3476,192
248,10953,-2473,9607,-840,16160,-4415,3489,295
1422,10723,-2615,9762,-952,15648,-4414,3512,390
2053,10157,-2674,9952,-885,15101,-4419,3548,500
2213,9989,-2677,9829,-1365,14450,-4385,3579,609
1940,10174,-2476,9809,-1797,13746,-4388,3599,720
1709,10152,-2166,9322,-1951,13151,-4353,3635,808
1235,10013,-2015,9385,-1822,13183,-4379,3649,908
1114,9715,-1748,9851,-1719,13225,-4329,3668,1014
1144,9367,-1388,10100,-1752,13350,-4327,3672,1094
1049,9053,-1110,10338,-2098,13253,-4304,3685,1183
1001,8534,-865,10268,-2205,13016,-4311,3697,1303
932,8113,-693,9695,-1868,12886,-4283,3691,1360
520,7277,-738,9437,-1354,12573,-4272,3681,1403
53,6873,-900,10319,-1513,12528,-4262,3709,1473
320,6918,-824,11277,-1906,12491,-4269,3711,1524
328,7293,-755,11841,-2071,12781,-4231,3712,1579
-47,7587,-535,11717,-2170,12984,-4226,3716,1651
-416,7771,-174,11950,-2416,12824,-4208,3712,1717
-729,7818,194,11995,-2421,12971,-4201,3720,1765
-833,7772,489,12363,-2054,13108,-4189,3721,1815
-588,7408,543,12311,-1345,12744,-4176,3711,1871
-710,7091,453,12176,-1128,12174,-4174,3704,1922
-1428,6765,463,11996,-1206,11470,-4145,3703,1979
-2863,7054,713,12157,-1697,10902,-4148,3682,2008
-2853,8134,788,12783,-2406,11265,-4146,3687,2042
-962,9748,719,12918,-2354,11987,-4126,3681,2109
-1087,9815,1162,12954,-2309,12086,-4107,3679,2194
-1211,9805,1322,13044,-2020,11647,-4106,3676,2257
-1342,10026,1216,13260,-1783,11445,-4089,3658,2341
-1633,10310,880,13615,-1744,10874,-4074,3643,2410
-2222,10671,697,13669,-1744,10519,-4042,3620,2475
-3192,10714,446,13401,-1008,10472,-4027,3628,2541
-3638,10807,553,13392,-530,10660,-4000,3626,2607
-3389,10952,883,13734,-718,11201,-3984,3636,2607
-2695,11053,1276,14101,-1315,11353,-3984,3636,2669
-2178,11184,1720,14706,-2079,10854,-3962,3624,2753
-1888,11312,2056,15077,-1893,10286,-3941,3615,2811
-1996,11338,2173,15313,-1414,9873,-3904,3595,2905
-2448,11252,2224,15673,-1227,9416,-3907,3578,2976
-3159,11354,2168,15651,-605,9011,-3857,3565,3051
-3705,11397,2203,15470,-631,8445,-3830,3535,3126
-3902,11574,2549,14763,-700,8145,-3796,3532,3186
-3614,11800,2976,14554,-1000,8215,-3770,3516,3265
-2645,12227,3218,14929,-1116,8175,-3742,3521,3330
-2165,12616,3472,15428,-862,8034,-3725,3470,3414
-2074,12682,3922,15787,-522,7954,-3681,3448,3495
-1926,12570,4052,16307,-470,7505,-3644,3449,3579
-1821,12305,3871,16677,-573,7067,-3617,3396,3657
-2099,11965,3706,16525,-550,6631,-3580,3366,3746
-2588,11836,3633,16271,169,6181,-3533,3348,3816
-2820,11762,3380,16125,736,5963,-3495,3307,3892
-2221,11807,3064,16022,880,5991,-3469,3311,3961
-1749,11992,2795,16289,775,5617,-3395,3283,4035
-1636,12265,2588,16254,413,5228,-3372,3268,4103
-1753,12403,2524,16107,-93,4611,-3314,3234,4203
-2354,12365,2774,16168,-216,4313,-3263,3248,4258
-2883,12087,2868,16225,457,4070,-3216,3231,4332
-2875,11899,2996,16267,793,3895,-3159,3245,4377
-2597,11752,3282,16008,688,3525,-3117,3209,4473
-2297,11714,3426,15932,-13,3355,-3070,3187,4512
-1483,11923,2732,16291,299,3193,-3021,3196,4597
-574,11989,1236,16413,1740,2978,-2954,3172,4657
-114,12044,1127,16365,2009,2483,-2883,3170,4753
353,12031,1565,16213,1310,1996,-2827,3171,4797
722,12151,1746,15929,1899,2102,-2754,3161,4881
738,12326,1855,15821,2333,1505,-2687,3111,4975
428,12446,1891,15689,2054,1149,-2628,3095,5034
-200,12385,1885,15749,1859,739,-2552,3081,5097
-445,12170,1609,16121,2062,881,-2486,3084,4897
26,11874,1459,16377,1842,1071,-2419,3084,5153
915,11468,1469,16610,1244,1231,-2419,3064,5229
1937,11155,1258,16805,1618,878,-2354,3056,5302
2527,10314,878,16716,1971,863,-2301,3017,5351
3440,9538,753,15971,2616,561,-2232,2983,5434
4839,8921,970,15574,2757,185,-2188,2957,5484
5804,8194,1214,16083,1586,-529,-2136,2912,5537
7357,7957,1313,15755,1016,-802,-2081,2852,5593
7676,7577,980,15256,2141,-1738,-2030,2783,5665
6087,7102,418,15957,2568,-2741,-1999,2708,5725
4784,7311,1150,16143,2377,-2591,-1951,2673,5742
3899,7249,1724,16038,2320,-2620,-1915,2604,5795
3321,6911,2205,16294,2713,-2930,-1863,2548,5833
2757,6675,2253,16459,2684,-3182,-1856,2521,5870
1538,6470,2478,16241,2099,-3599,-1807,2492,5910
-131,6219,2841,16188,1608,-3997,-1783,2472,5926
-1990,5857,3308,16093,1620,-3736,-1746,2462,5942
-3073,5556,3376,16088,1829,-3146,-1728,2456,5956
-3036,5303,3450,15998,1790,-2683,-1697,2476,5977
-2210,4948,3543,16382,2257,-2355,-1675,2479,5985
-1062,4855,3195,16809,3560,-2431,-1663,2436,5997
-361,5115,2986,17190,3220,-2513,-1632,2437,6018
15,5416,3061,17338,2915,-2769,-1615,2424,6028
383,5884,3410,17252,2822,-3608,-1590,2390,6049
1146,6185,3827,16134,2351,-3508,-1561,2414,6076
1211,6705,4218,14929,2661,-3690,-1519,2352,6098
306,7192,4248,15867,3443,-4141,-1496,2322,6127
-393,7438,3796,16578,5042,-4103,-1431,2310,6150
-813,7278,2591,17023,6859,-4567,-1398,2273,6168
-1554,7401,1047,17744,6196,-4744,-1330,2295,6200
-2497,7831,-17,16815,6466,-7293,-1286,2315,6218
-2775,8151,-1665,13102,6729,-3570,-1206,2344,6219
-3468,9191,-2601,14748,3688,-5314,-1139,2370,6236
-3739,9768,-3156,13850,4112,-5389,-1037,2403,6250
-4307,10052,-3774,14125,4014,-5292,-969,2450,6255
-5099,9677,-4336,15074,3649,-6010,-882,2511,6252
-6073,8752,-4918,16562,3050,-6670,-799,2511,6252
-7757,7959,-5114,17734,2632,-6354,-799,2589,6276
-9775,7417,-5175,16700,2900,-6645,-724,2676,6254
-6152,3538,-6030,13373,2436,-14041,-655,2756,6225
513,474,-6607,14126,1600,364,-605,2835,6203
4310,4191,-6037,14427,-23,9203,-577,2847,6205
8437,6973,-5190,11898,-1845,-5936,-545,2821,6211
8139,6707,-4050,14128,-109,-10203,-470,2752,6246
4134,6429,-3391,16601,1340,-11305,-408,2680,6296
-209,5080,-3582,14267,2925,-10185,-345,2671,6301
-370,4686,-3596,15413,909,-6783,-305,2689,6325
-448,4610,-3178,14888,32,-6410,-258,2695,6311
-579,4774,-2636,14593,209,-6596,-222,2699,6318
-881,5045,-2326,14256,646,-6696,-178,2715,6321
-1387,5439,-2071,14256,736,-7108,-126,2717,6291
-1642,5918,-1902,14495,583,-7405,-77,2740,6326
-1995,6228,-1618,14700,403,-7379,-11,2760,6304
-2228,6673,-1369,14040,297,-7232,7,2776,6305
-2173,6998,-1167,13278,53,-7140,67,2786,6298
-2087,7192,-894,12734,11,-7031,161,2838,6327
-2315,7202,-527,12551,450,-7294,185,2816,6302
-2378,7169,-218,12972,771,-7538,247,2858,6299
-2119,7124,-207,13031,987,-8056,282,2878,6303
-1506,6887,-311,12683,935,-8972,355,2884,6311
-616,6146,-436,12137,745,-9301,385,2874,6314
94,5810,-403,11929,58,-7772,439,2881,6319
458,5927,-86,11749,-812,-9257,476,2889,6305
519,5923,437,12238,-798,-9793,512,2880,6315
146,5724,1189,12253,-776,-8061,535,2868,6334
-175,6166,1903,12617,-645,-9086,587,2866,6343
140,6195,2505,12622,-96,-9926,608,2865,6353
1154,5691,2719,12820,198,-11221,645,2873,6346
895,5611,2879,13430,1085,-8427,652,2854,6369
99,6289,2926,13270,1250,-8685,718,2845,6354
-323,6901,2761,12973,1409,-9609,746,2840,6387
-51,7133,2596,12564,1733,-10331,798,2852,6387
95,7235,2297,12435,2325,-10277,839,2852,6379
337,7467,2006,12607,2404,-9469,839,2842,6411
233,7996,1645,13225,2611,-8909,891,2823,6403
194,8291,1412,13201,2508,-9338,937,2830,6408
391,8181,1064,12931,2364,-9789,1002,2806,6398
1024,8111,500,12676,2624,-9941,1062,2814,6422
1487,7892,60,12984,2268,-9985,1115,2802,6419
1573,8042,-128,12707,1698,-9995,1166,2778,6414
1461,8124,-215,11748,1409,-10805,1231,2749,6426
1160,8183,135,10690,1494,-11032,1294,2739,6437
1041,8141,363,10572,1696,-10714,1349,2734,6427
1133,8208,448,10621,2094,-10636,1401,2729,6442
1289,8238,464,10765,1988,-10825,1453,2728,6425
1414,8344,507,10686,1856,-11390,1541,2701,6451
1104,8545,547,10563,1983,-11962,1587,2691,6442
497,8679,576,10540,1886,-12500,1664,2665,6442
-144,8898,644,10622,1667,-12677,1691,2671,6419
-893,9254,730,10389,1716,-12727,1768,2677,6432
-1873,9684,650,9618,2045,-12744,1839,2684,6410
-2689,10082,617,9046,2056,-12805,1922,2690,6375
-3115,10678,526,8793,1970,-13188,1982,2724,6352
-3698,10845,525,8766,1665,-13429,2067,2743,6330
-3594,10998,400,9116,1430,-13435,2142,2779,6305
-3400,11064,252,9102,1436,-13266,2225,2792,6290
-3515,10826,164,8859,1425,-13490,2310,2860,6252
-3459,10433,-139,8595,1362,-13719,2386,2872,6221
-3012,9972,-498,8084,1606,-13442,2442,2892,6186
-2720,9209,-836,7528,1268,-13187,2546,2903,6160
-2433,8783,-997,7142,466,-12995,2608,2932,6133
-1912,8672,-941,7208,160,-13142,2672,2959,6115
-1090,8168,-933,7458,436,-13091,2733,2949,6095
66,7921,-1053,7100,623,-13744,2801,2982,6065
877,7863,-1294,6853,776,-13993,2856,2954,6060
968,7653,-1507,6551,601,-14217,2915,2941,6038
551,7581,-1638,6028,646,-14272,2956,2918,6027
-4,7667,-1559,5795,714,-14251,3031,2920,6027
-648,7743,-1592,5976,989,-14460,3031,2920,5997
-1449,7898,-1895,6564,863,-14698,3064,2935,5999
-1656,7985,-2059,6869,414,-14223,3123,2930,5959
-846,8512,-2506,5949,376,-13448,3188,2955,5928
-253,8955,-2803,5333,672,-13237,3263,2929,5896
-346,7515,-2964,4873,887,-14207,3329,2927,5884
-576,6323,-2794,5201,313,-14125,3395,2928,5852
-410,6037,-2827,5030,344,-14396,3448,2917,5838
-330,5873,-2924,5031,474,-14373,3484,2905,5812
-153,5728,-3149,4943,735,-14412,3556,2921,5804
-121,5614,-3360,4614,833,-14512,3569,2909,5782
-283,5746,-3385,4313,687,-14605,3628,2899,5783
-830,5709,-3310,4265,464,-14685,3672,2886,5750
-1278,5793,-3331,4481,106,-14711,3728,2874,5737
-1790,5759,-3401,4315,-94,-14658,3765,2869,5705
-2159,5779,-3346,4032,-530,-14737,3826,2875,5681
-2319,5900,-3224,3844,-722,-14613,3842,2886,5649
-2167,6175,-3045,4059,-786,-14610,3900,2888,5627
-1937,6486,-2874,4069,-520,-14707,3935,2894,5591
-1731,6866,-2741,3612,-499,-14571,3992,2889,5558
-1752,7303,-2697,3336,-588,-14408,4046,2910,5544
-2038,7512,-2691,3141,-661,-14336,4087,2900,5513
-2561,7433,-2642,2980,-758,-14386,4148,2930,5462
-2699,7446,-2624,3124,-920,-14410,4202,2934,5427
-2631,7450,-2591,3016,-1203,-14447,4269,2929,5395
-2652,7124,-2589,2769,-1271,-14672,4318,2938,5350
-2885,6660,-2517,2367,-1360,-14813,4347,2960,5301
-3126,5991,-2303,2203,-1399,-14862,4404,2947,5278
-3061,5533,-2011,2350,-1230,-14778,4437,2969,5266
-2825,5122,-1856,2450,-1180,-14699,4465,2981,5225
-2602,4913,-1747,2104,-1423,-14603,4491,3001,5209
-2599,4770,-1536,1553,-1860,-14619,4533,3000,5172
-2800,4668,-1120,987,-2271,-15115,4568,3018,5154
-2775,4352,-801,1019,-2402,-15146,4575,3027,5107
-2427,4428,-355,1522,-2470,-14970,4595,3042,5097
-2047,4348,-102,1803,-2280,-14920,4630,2830,5097
-1523,4198,53,1865,-2006,-15041,4630,3086,5073
-1173,3886,298,1554,-1840,-15020,4628,3078,5074
-1059,3823,569,1060,-1630,-14547,4669,3076,5043
-1202,4171,977,782,-1647,-14363,4698,3096,5026
-1392,4632,1361,613,-1797,-15047,4693,3106,4985
-1403,4907,1734,544,-2051,-15516,4727,3115,4990
-1533,5319,2176,651,-2229,-15466,4733,3138,4953
-1833,5647,2555,898,-2379,-15600,4760,3163,4927
-1979,6291,3125,444,-2299,-15503,4784,3202,4891
-1837,6628,3723,33,-2348,-15344,4799,3223,4873
-1146,6727,4369,-307,-2515,-15316,4816,3256,4829
-51,6490,4929,-355,-2664,-15149,4827,3283,4799
710,6207,5561,530,-2989,-15059,4857,3326,4756
742,6150,6299,750,-2966,-15380,4863,3370,4770
437,6222,6967,438,-2899,-15086,4876,3397,4723
359,6538,7631,81,-2871,-14774,4879,3442,4703
1180,7086,8362,-314,-2685,-14867,4891,3457,4662
2532,7294,8740,-497,-2201,-14917,4887,3507,4668
3729,7182,8949,-592,-2029,-15108,4891,3550,4613
5479,6796,9161,-536,-1834,-15170,4897,3587,4617
5965,5693,9344,-503,-1400,-15423,4875,3611,4597
5389,4364,9264,-966,-868,-15170,4865,3624,4629
4931,3823,9206,-1189,-583,-14969,4830,3640,4619
4315,3288,9033,-1009,-473,-15122,4826,3684,4625
3713,2996,8943,-540,-729,-15297,4797,3699,4644
3070,2807,8988,-319,-1045,-15581,4772,3731,4663
2358,2753,9097,-505,-798,-15761,4739,3776,4673
1557,2761,9149,-915,-122,-15885,4699,3836,4656
1064,2842,8981,-956,381,-15435,4674,3849,4671
734,3091,8486,-518,249,-15194,4653,3925,4637
737,3383,7957,-595,-400,-15265,4619,3935,4635
883,3332,7834,-1097,-1164,-15567,4587,3987,4616
919,3130,8090,-901,-1229,-15710,4578,4006,4635
994,2729,8017,-120,-707,-15982,4543,4054,4598
836,2170,7822,-302,-1083,-16067,4524,4080,4359
522,1714,7853,-542,-982,-16179,4477,4080,4615
259,1542,7887,-934,-1019,-16037,4477,4117,4595
-236,1471,8034,-1291,-975,-15811,4451,4160,4601
-673,1589,8433,-1349,-708,-15269,4424,4208,4572
-1091,1877,8678,-1406,-675,-15066,4365,4242,4577
-1083,2053,8828,-1310,-629,-15285,4337,4295,4537
-698,2321,8945,-1245,-804,-15358,4297,4345,4570
112,2742,9206,-984,-1129,-15156,4249,4403,4523
1386,3155,9593,-869,-1191,-14666,4218,4426,4525
2719,3436,9707,-901,-1144,-14460,4158,4453,4512
3509,3097,9788,-1323,-1356,-14676,4119,4480,4522
3653,2303,9947,-1782,-1203,-14899,4077,4518,4504
3340,1748,10154,-2028,-814,-15054,4032,4541,4545
2869,1080,10106,-1767,-436,-14979,3987,4553,4549
1842,573,9909,-1535,-508,-15345,3924,4593,4548
834,525,9892,-1137,-921,-15365,3853,4625,4553
685,1269,9909,-1210,-965,-15015,3799,4658,4560
1084,1515,9921,-1426,-977,-14930,3742,4698,4560
1769,1642,10098,-1568,-868,-14737,3701,4721,4559
2374,1510,10298,-1833,-493,-14781,3631,4752,4560
2539,1038,10482,-2126,-432,-14635,3560,4782,4575
2367,488,10529,-2253,-208,-14478,3506,4796,4581
2033,100,10418,-1999,-128,-14361,3425,4829,4602
1918,-296,10283,-1908,-193,-14062,3358,4854,4610
2197,-821,9942,-1734,-290,-14159,3272,4882,4627
2770,-1317,9479,-1743,-539,-13906,3215,4883,4653
3255,-1796,9005,-1846,-382,-13639,3124,4896,4685
3729,-2183,8282,-1851,-192,-13657,3063,4887,4708
4095,-2525,7599,-1818,78,-13634,2973,4901,4753
4182,-2664,6928,-1526,340,-13723,2908,4878,4792
4106,-2682,6513,-1109,523,-14044,2837,4866,4828
3923,-2720,6445,-980,691,-14505,2783,4862,4870
3411,-2895,6691,-718,578,-15011,2723,4857,4901
2821,-2927,7006,-154,545,-15314,2632,4852,4951
1796,-2821,7141,232,479,-15546,2576,4876,4941
500,-2458,6882,650,259,-15592,2501,4865,4941
-634,-1754,6174,1098,-367,-15412,2450,4865,4984
-1184,-812,5415,1554,-658,-15030,2450,4887,4986
-1239,-120,4651,1673,-532,-14979,2423,4898,4981
-802,1,4062,1588,-57,-15144,2360,4922,4966
-210,-494,3651,1630,-21,-15538,2335,4923,4976
600,-937,3273,1545,-157,-15123,2306,4910,4974
1947,-1319,2506,1427,-370,-15100,2257,4940,4971
2851,-2272,1524,1321,115,-15643,2224,4928,4997
4513,-2983,1038,1474,58,-15055,2201,4904,5021
5111,-4519,877,978,1125,-15705,2180,4862,5057
3358,-6947,716,1040,1094,-16120,2125,4845,5104
1844,-8022,266,998,1601,-16875,2060,4824,5138
247,-7520,128,1324,1801,-17568,2004,4844,5153
-476,-4907,678,2151,2043,-18270,1935,4822,5153
-56,-1844,1280,2133,2050,-17346,1898,4811,5149
827,2546,2043,1186,974,-15185,1894,4827,5147
560,2461,2072,1608,790,-15093,1912,4833,5146
124,2208,1898,1360,756,-15191,1914,4821,5143
-506,1951,1545,912,525,-15092,1909,4834,5127
-839,1851,955,640,461,-15056,1902,4824,5121
-915,1845,129,728,265,-14924,1919,4828,5118
-951,2004,-635,791,112,-14666,1921,4819,5093
-862,2188,-1261,745,152,-14463,1928,4861,5089
-704,2114,-1689,638,169,-14599,1956,4859,5075
-500,2015,-1785,620,345,-14242,1962,4885,5071
-134,2162,-1640,854,506,-13849,2011,4859,5050
101,2081,-1238,537,561,-14307,2002,4870,5052
2,1645,-991,-325,914,-14696,2055,4839,5057
88,1504,-696,-770,1033,-14479,2046,4847,5043
206,1825,-263,-864,969,-14417,2055,4834,5050
-163,2145,294,-567,1573,-14590,2068,4854,5038
-1233,2166,1190,57,1224,-15121,2060,4855,5045
-944,3096,2149,596,174,-14645,2037,4876,5013
-71,3932,3323,1401,749,-14637,2042,4883,5015
-231,4361,4706,1858,67,-15126,2039,4880,5006
42,4688,5202,1216,-845,-15659,2038,4896,5006
917,5187,4662,331,-67,-15089,2038,4896,5008
1460,5289,4829,331,438,-14530,2025,4868,5003
2078,5213,5624,519,244,-14137,2026,4850,5030
2333,5249,6018,863,-228,-14553,2011,4859,5034
1806,5157,5968,909,-402,-14799,1989,4827,5035
814,5413,5466,808,-546,-14492,1981,4837,5038
475,6338,4529,681,-726,-14317,1982,4844,5065
1574,7287,3731,-159,-767,-14997,1976,4834,5031
990,6735,3600,-691,885,-15998,1993,4810,5085
-614,6141,3783,-665,869,-16003,2022,4818,5055
-2834,5863,4423,147,1422,-15597,2024,4846,5058
-4003,5885,5143,328,1278,-15505,2029,4862,5033
-4570,6171,5562,-209,553,-15307,2011,4899,4986
-4536,6569,5477,-592,21,-14927,2005,4921,4956
-4499,6823,4912,-808,-431,-14531,2024,4973,4929
-4386,7227,4578,-1273,-1373,-14332,2011,4987,4893
-4309,7546,4149,-1843,-1111,-14726,2040,5034,4866
-3977,7922,2834,-1940,-530,-15026,2045,5044,4828
-3644,8550,1172,-1960,-361,-15109,2083,5094,4803
-3638,8590,180,-2348,-735,-15984,2115,5118,4750
-3758,8007,-299,-2407,-521,-16179,2171,5146,4746
-4213,7137,-142,-2057,134,-15434,2202,5155,4698
-4857,6820,59,-2210,20,-13998,2258,5202,4661
-5059,7306,343,-2779,-595,-13219,2274,5233,4620
-4693,7610,418,-3680,-609,-13946,2309,5249,4583
-3933,7213,243,-4075,-1162,-14839,2352,5273,4559
-3392,6546,224,-3530,-995,-14708,2384,5293,4496
-3149,6153,69,-2808,-538,-14493,2425,5311,4487
-2954,6031,9,-1880,-371,-14360,2435,5367,4454
-2457,6061,89,-2082,-888,-14493,2471,5368,4410
-2133,6076,242,-3025,-1574,-14646,2488,5367,4404
